date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2019-04-01,1.06,0.93,100.985916,373.5352,156.32573,166.12991,17,26.0,,15.0
2019-05-01,1.06,1.0,23.53521,244.21126,74.46248,134.23291,11,15.0,,15.0
2019-06-01,1.06,1.05,6.450704,130.97183,114.571594,128.13739,6,24.0,4316.75,15.0
2019-07-01,1.07,1.62,6.1408453,36.126762,104.58813,83.98689,29,16.0,,15.0
2019-08-01,1.05,1.05,4.5352116,17.12676,111.34258,115.18158,29,41.0,,15.0
2019-09-01,1.06,0.29,3.9577465,14.633804,80.92633,96.78988,29,41.0,,15.0
2019-10-01,1.06,-0.03,30.535212,39.028168,210.72412,166.16759,19,26.0,,15.0
2019-11-01,1.06,-0.09,46.873238,81.366196,196.6224,194.89352,28,33.0,,15.0
2019-12-01,1.06,-0.53,12.140845,89.54929,54.740917,146.45587,15,53.0,4316.75,15.0
2020-01-01,1.05,-0.47,68.23944,127.253525,171.14459,147.15562,28,16.0,,15.0
2020-02-01,1.05,0.21,64.19718,144.57745,85.93718,103.58213,12,38.0,,15.0
2020-03-01,1.06,1.35,134.02817,266.46478,155.27603,133.8249,25,30.0,,15.0
2020-04-01,1.07,0.87,150.80281,349.02817,229.80402,155.37439,12,17.0,,15.0
2020-05-01,1.1,3.59,58.183098,343.01407,164.87596,187.45116,9,10.0,,15.0
2020-06-01,1.06,0.02,5.028169,214.01408,100.338234,206.39491,18,72.0,15622.25,15.0
2020-07-01,1.08,0.98,4.267606,67.478874,87.00251,148.01251,12,17.0,,15.0
2020-08-01,1.09,3.23,3.6760561,12.971832,101.31023,93.55296,22,52.0,,15.0
2020-09-01,1.09,3.22,4.9295774,12.8732395,89.70607,88.11072,11,35.0,,15.0
2020-10-01,1.09,3.44,5.169014,13.774647,60.302345,70.857765,21,28.0,,15.0
2020-11-01,1.1,3.59,55.0,65.098595,227.4264,158.18414,11,5.0,,15.0
2020-12-01,1.09,3.6,19.830986,80.0,79.30011,131.66412,23,5.0,15611.0,15.0
2021-01-01,1.1,4.66,9.619719,84.4507,34.163094,99.529854,26,29.0,,15.0
2021-02-01,1.11,5.32,23.267605,52.718307,35.106026,39.96983,24,62.0,,15.0
2021-03-01,1.11,4.54,142.35211,175.23944,164.57277,88.85325,23,24.0,16851.0,20.0
2021-04-01,1.12,5.27,49.1831,214.80281,79.91829,96.466125,8,0.0,,20.0
2021-05-01,1.13,2.34,37.07042,228.60562,109.78254,125.82722,19,37.0,,20.0
2021-06-01,1.13,6.38,3.9436617,90.19719,89.48704,89.71211,33,131.0,17432.75,20.0
2021-07-01,1.15,6.3,9.394366,50.408455,135.13156,113.15221,50,349.0,,20.0
2021-08-01,1.16,6.98,3.0140846,16.352112,93.5804,111.149124,18,154.0,,20.0
2021-09-01,1.18,8.41,6.070422,18.478872,100.01272,115.745125,3,6.0,,40.0
2021-10-01,1.19,8.94,16.211267,25.295774,125.78301,114.339874,3,8.0,,40.0
2021-11-01,1.22,11.07,10.1267605,32.408447,57.337082,84.41572,6,15.0,,40.0
2021-12-01,1.19,8.92,37.070423,63.408447,134.3559,105.96397,4,9.0,17047.5,40.0
2022-01-01,1.19,8.27,74.38028,121.57746,185.4944,140.84,10,11.0,,40.0
2022-02-01,1.16,4.43,47.422535,158.87325,65.104454,113.48194,16,36.0,,40.0
2022-03-01,1.14,2.31,71.9155,193.71829,85.9044,97.96283,17,19.0,,45.0
2022-04-01,1.12,-0.52,33.69014,153.02817,57.06668,69.35473,11,9.0,13228.5,45.0
2022-05-01,1.12,-0.79,35.25352,140.85915,105.04135,78.56425,10,5.0,,45.0
2022-06-01,1.13,-0.42,6.0422535,74.985916,110.48479,75.37728,19,32.0,,45.0
2022-07-01,1.13,-1.21,9.43662,50.732395,135.52823,113.813736,10,15.0,,45.0
2022-08-01,1.17,0.4,6.802817,22.281693,137.82138,142.01575,7,13.0,,45.0
2022-09-01,1.18,0.08,5.3239436,21.563381,93.268875,130.951,11,13.0,,35.0
2022-10-01,1.17,-2.03,7.422536,19.549295,73.66575,92.65198,5,6.0,,35.0
2022-11-01,1.2,-1.4,29.90141,42.64789,132.2917,107.52199,9,7.0,,35.0
2022-12-01,1.23,3.32,12.915493,50.239437,57.214825,85.565315,5,7.0,12891.75,35.0
2023-01-01,1.28,7.38,45.05634,87.873245,116.97074,103.338036,8,6.0,,35.0
2023-02-01,1.28,10.78,81.87324,139.84508,107.88938,100.30496,5,4.0,,35.0
2023-03-01,1.3,13.96,47.056335,173.9859,58.140022,88.23528,0,0.0,,35.0
2023-04-01,1.3,16.0,22.619717,151.5493,40.73817,68.70569,4,0.0,,35.0
2023-05-01,1.29,15.19,29.253521,98.92957,89.384384,55.979687,2,6.0,,35.0
2023-06-01,1.33,17.65,4.267606,56.140842,92.7283,57.618023,0,0.0,,35.0
2023-07-01,1.27,12.32,5.366197,38.887325,97.31589,89.62437,13,13.0,,35.0
2023-08-01,1.35,15.06,3.1126761,12.746479,94.73166,92.37988,7,9.0,,35.0
2023-09-01,1.39,17.18,4.28169,12.760563,83.85292,87.55525,3,2.0,,35.0
2023-10-01,1.29,10.55,11.0,18.394367,94.88014,88.293144,3,6.0,,30.0
2023-11-01,1.22,1.47,10.549295,25.830988,58.938675,69.57306,2,2.0,,30.0
2023-12-01,1.15,-6.81,15.887323,37.43662,66.70565,65.73388,2,7.0,,30.0
2024-01-01,1.1,-14.38,11.830986,38.267605,39.33034,48.142925,4,5.0,,30.0
2024-02-01,1.09,-15.09,103.90141,131.61972,135.24655,94.60892,2,0.0,,30.0
2024-03-01,1.1,-15.23,81.69014,197.42253,96.82139,99.788925,3,4.0,,30.0
2024-04-01,1.07,-17.27,172.76056,358.3521,262.19095,159.46643,0,0.0,,30.0
2024-05-01,1.05,-18.34,27.394365,281.8451,84.53292,154.50366,3,5.0,,30.0
2024-06-01,1.04,-21.32,6.7042255,206.85915,117.10824,199.65224,1,1.0,,30.0
2024-07-01,1.05,-17.58,6.816901,40.915493,110.93481,93.76618,5,7.0,,30.0
2024-08-01,1.05,-21.91,5.197183,18.718311,119.072426,123.466446,2,0.0,,30.0
2024-09-01,1.05,-24.59,4.577465,16.591549,86.52501,106.44108,1,3.0,,20.0
2024-10-01,1.02,-20.75,11.394366,21.169016,97.21874,98.765,5,4.0,,20.0
2024-11-01,1.04,-14.75,15.309858,31.281693,76.9833,81.87309,7,8.0,,20.0
2024-12-01,1.05,-8.87,17.971832,44.676056,73.362724,76.94769,4,3.0,,20.0
2025-01-01,1.06,-3.14,29.352112,62.6338,80.27339,75.25467,3,4.0,6886.5,20.0
2025-02-01,1.06,-2.89,72.42253,119.74648,96.152374,86.38672,3,5.0,,20.0
2025-03-01,1.05,-4.42,53.56338,155.33801,65.407524,79.04237,2,0.0,,25.0
2025-04-01,1.05,-1.75,38.788734,164.77466,64.58694,74.50999,0,0.0,,25.0
